,start_node,end_node,osmid,maxspeed,highway,surface,lanes,oneway,geometry,name,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s)
23821,3763207149,3062565187,path_3763207149,,,,,,"LINESTRING (30.3815891 60.0914786, 30.3770024 60.0855013)",,,,,,,,,,
23822,3763207458,3062565195,path_3763207458,,,,,,"LINESTRING (30.3816592 60.0914318, 30.3770024 60.0855013)",,,,,,,,,,
23823,3763207460,3062565198,path_3763207460,,,,,,"LINESTRING (30.3819899 60.0912115, 30.3770024 60.0855013)",,,,,,,,,,
23824,3764276089,3062565202,path_3764276089,,,,,,"LINESTRING (30.2940521 60.0156417, 30.2938713 60.0152245)",,,,,,,,,,
23825,3764515994,3062565211,path_3764515994,,,,,,"LINESTRING (30.3803671 60.0922931, 30.3744262 60.0884936)",,,,,,,,,,
23826,3764715043,3151788213,path_3764715043,,,,,,"LINESTRING (30.2267613 60.0067653, 30.2258237 60.0073344)",,,,,,,,,,
23827,3766412231,3167757741,path_3766412231,,,,,,"LINESTRING (30.3815912 60.0906427, 30.3770024 60.0855013)",,,,,,,,,,
23828,3766412232,3186299363,path_3766412232,,,,,,"LINESTRING (30.3814127 60.0904876, 30.3770024 60.0855013)",,,,,,,,,,
23829,3766412234,3234068882,path_3766412234,,,,,,"LINESTRING (30.3810932 60.0907011, 30.3770024 60.0855013)",,,,,,,,,,
23830,3766412236,3240755742,path_3766412236,,,,,,"LINESTRING (30.3811852 60.0906398, 30.3770024 60.0855013)",,,,,,,,,,
23831,3766412237,3240755743,path_3766412237,,,,,,"LINESTRING (30.3817265 60.0902791, 30.3770024 60.0855013)",,,,,,,,,,
23832,3766412239,3240755744,path_3766412239,,,,,,"LINESTRING (30.3814501 60.0907368, 30.3770024 60.0855013)",,,,,,,,,,
23833,3766412242,3240755745,path_3766412242,,,,,,"LINESTRING (30.3812706 60.0905829, 30.3770024 60.0855013)",,,,,,,,,,
23834,3766414073,3240755747,path_3766414073,,,,,,"LINESTRING (30.3958518 60.0454264, 30.3955534 60.0457099)",,,,,,,,,,
23835,3767162764,3240755749,path_3767162764,,,,,,"LINESTRING (30.1789065 60.1203253, 30.1779422 60.122175)",,,,,,,,,,
23836,3769863184,3240755750,path_3769863184,,,,,,"LINESTRING (30.3815821 60.0903231, 30.3770024 60.0855013)",,,,,,,,,,
23837,3769863186,3240755751,path_3769863186,,,,,,"LINESTRING (30.3801166 60.0902567, 30.3770024 60.0855013)",,,,,,,,,,
23838,3769863187,3240755752,path_3769863187,,,,,,"LINESTRING (30.380375 60.089968, 30.3770024 60.0855013)",,,,,,,,,,
23839,3769863188,3240755753,path_3769863188,,,,,,"LINESTRING (30.3808483 60.0899535, 30.3770024 60.0855013)",,,,,,,,,,
23840,3769863189,3240755754,path_3769863189,,,,,,"LINESTRING (30.3799916 60.0902235, 30.3770024 60.0855013)",,,,,,,,,,
23841,3769863191,3240755755,path_3769863191,,,,,,"LINESTRING (30.3803017 60.0900168, 30.3770024 60.0855013)",,,,,,,,,,
23842,3769863193,3240755756,path_3769863193,,,,,,"LINESTRING (30.380008 60.0904771, 30.3770024 60.0855013)",,,,,,,,,,
23843,3769863197,3240755757,path_3769863197,,,,,,"LINESTRING (30.381293 60.0903084, 30.3770024 60.0855013)",,,,,,,,,,
23844,3769863198,3240755758,path_3769863198,,,,,,"LINESTRING (30.3797467 60.0903868, 30.3770024 60.0855013)",,,,,,,,,,
23845,3769863199,3240755759,path_3769863199,,,,,,"LINESTRING (30.380152 60.0901166, 30.3770024 60.0855013)",,,,,,,,,,
23846,3769863200,3240755760,path_3769863200,,,,,,"LINESTRING (30.3815913 60.090229, 30.3770024 60.0855013)",,,,,,,,,,
23847,3769863201,3240756161,path_3769863201,,,,,,"LINESTRING (30.3806296 60.0900624, 30.3770024 60.0855013)",,,,,,,,,,
23848,3769863202,3244964562,path_3769863202,,,,,,"LINESTRING (30.3811402 60.0900617, 30.3770024 60.0855013)",,,,,,,,,,
23849,3769863208,3295161304,path_3769863208,,,,,,"LINESTRING (30.3802752 60.0901512, 30.3770024 60.0855013)",,,,,,,,,,
23850,3772676425,3295164065,path_3772676425,,,,,,"LINESTRING (30.3779993 60.0919168, 30.3744262 60.0884936)",,,,,,,,,,
23851,3772676426,3661325926,path_3772676426,,,,,,"LINESTRING (30.3800077 60.090477, 30.3770024 60.0855013)",,,,,,,,,,
23852,3772676428,3666735162,path_3772676428,,,,,,"LINESTRING (30.3786251 60.0913986, 30.3744262 60.0884936)",,,,,,,,,,
23853,3772676429,3667075602,path_3772676429,,,,,,"LINESTRING (30.3777572 60.0918265, 30.3744262 60.0884936)",,,,,,,,,,
23854,3772676430,3670130491,path_3772676430,,,,,,"LINESTRING (30.3780499 60.0915179, 30.3744262 60.0884936)",,,,,,,,,,
23855,3772676432,3670136066,path_3772676432,,,,,,"LINESTRING (30.3779857 60.0918753, 30.3744262 60.0884936)",,,,,,,,,,
23856,3772676435,3696109859,path_3772676435,,,,,,"LINESTRING (30.3809524 60.0913575, 30.3770024 60.0855013)",,,,,,,,,,
23857,3772676437,3716806781,path_3772676437,,,,,,"LINESTRING (30.3783633 60.091309, 30.3744262 60.0884936)",,,,,,,,,,
23858,3772676447,3716806782,path_3772676447,,,,,,"LINESTRING (30.3779508 60.091584, 30.3744262 60.0884936)",,,,,,,,,,
23859,3773032552,3729764153,path_3773032552,,,,,,"LINESTRING (30.2274389 60.0250152, 30.2281779 60.0251554)",,,,,,,,,,
23860,3773032554,3732519141,path_3773032554,,,,,,"LINESTRING (30.224076 60.0265129, 30.2281779 60.0251554)",,,,,,,,,,
23861,3773032555,3763476006,path_3773032555,,,,,,"LINESTRING (30.2212237 60.022893, 30.2214134 60.0224428)",,,,,,,,,,
23862,3773041661,3763476018,path_3773041661,,,,,,"LINESTRING (30.2201459 60.0233034, 30.2204148 60.0229062)",,,,,,,,,,
23863,3773041662,3763476026,path_3773041662,,,,,,"LINESTRING (30.2226553 60.027105, 30.2204148 60.0229062)",,,,,,,,,,
23864,3773041663,3772977055,path_3773041663,,,,,,"LINESTRING (30.2234465 60.0279695, 30.2223967 60.0328886)",,,,,,,,,,
23865,3773041667,3772988166,path_3773041667,,,,,,"LINESTRING (30.2242703 60.0264392, 30.2281779 60.0251554)",,,,,,,,,,
23866,3773041668,3903930581,path_3773041668,,,,,,"LINESTRING (30.2249608 60.0272149, 30.2281779 60.0251554)",,,,,,,,,,
23867,3773041670,3953850413,path_3773041670,,,,,,"LINESTRING (30.2208164 60.0230475, 30.2204148 60.0229062)",,,,,,,,,,
23868,3773041672,3966183314,path_3773041672,,,,,,"LINESTRING (30.2243959 60.0263274, 30.2281779 60.0251554)",,,,,,,,,,
23869,3773041675,4163598407,path_3773041675,,,,,,"LINESTRING (30.2241804 60.0275313, 30.2281779 60.0251554)",,,,,,,,,,
23870,3773041677,4163598408,path_3773041677,,,,,,"LINESTRING (30.214643 60.0283639, 30.2171233 60.0295365)",,,,,,,,,,
23871,3773041678,4225277006,path_3773041678,,,,,,"LINESTRING (30.220761 60.0230699, 30.2204148 60.0229062)",,,,,,,,,,
23872,3773041679,4225277007,path_3773041679,,,,,,"LINESTRING (30.2235237 60.0278977, 30.2223967 60.0328886)",,,,,,,,,,
23873,3773041680,4225284089,path_3773041680,,,,,,"LINESTRING (30.2237988 60.0277688, 30.2281779 60.0251554)",,,,,,,,,,
23874,3773041857,4225288628,path_3773041857,,,,,,"LINESTRING (30.2223538 60.0272201, 30.2204148 60.0229062)",,,,,,,,,,
23875,3773041858,4255597764,path_3773041858,,,,,,"LINESTRING (30.2207256 60.0278647, 30.2174118 60.0297111)",,,,,,,,,,
23876,3773042235,4255628569,path_3773042235,,,,,,"LINESTRING (30.2168968 60.0274511, 30.2171233 60.0295365)",,,,,,,,,,
23877,3773995748,4255628798,path_3773995748,,,,,,"LINESTRING (30.2897362 60.0035366, 30.288277 59.9997736)",,,,,,,,,,
23878,3777234139,4255628800,path_3777234139,,,,,,"LINESTRING (30.2698 59.9480752, 30.2688037 59.9486621)",,,,,,,,,,
23879,3778768270,4255628804,path_3778768270,,,,,,"LINESTRING (30.2966856 59.9632803, 30.296349 59.9642395)",,,,,,,,,,
23880,3778768271,4255628812,path_3778768271,,,,,,"LINESTRING (30.296929 59.9631959, 30.296349 59.9642395)",,,,,,,,,,
23881,3786888457,4255628844,path_3786888457,,,,,,"LINESTRING (30.4687463 59.9531205, 30.4693738 59.9528179)",,,,,,,,,,
23882,3790786983,4255628859,path_3790786983,,,,,,"LINESTRING (30.4146024 60.0420508, 30.4150599 60.041742)",,,,,,,,,,
23883,3791782936,4255628903,path_3791782936,,,,,,"LINESTRING (30.4497261 60.0334076, 30.4469886 60.032558)",,,,,,,,,,
23884,3792835716,4255628904,path_3792835716,,,,,,"LINESTRING (30.361938 59.9792917, 30.3619063 59.9790549)",,,,,,,,,,
23885,3798183282,4255628906,path_3798183282,,,,,,"LINESTRING (30.3548415 59.9582118, 30.3556312 59.9576101)",,,,,,,,,,
23886,3798417967,4255628909,path_3798417967,,,,,,"LINESTRING (30.2567333 59.9858592, 30.2564716 59.9852366)",,,,,,,,,,
23887,3798558456,4255628913,path_3798558456,,,,,,"LINESTRING (30.3071197 59.9713409, 30.3067042 59.971186)",,,,,,,,,,
23888,3799683425,4319307777,path_3799683425,,,,,,"LINESTRING (30.3335924 59.973931, 30.3329005 59.9740066)",,,,,,,,,,
23889,3804907154,4319312023,path_3804907154,,,,,,"LINESTRING (30.3109941 60.0161946, 30.3122447 60.0166126)",,,,,,,,,,
23890,3808876994,4347552044,path_3808876994,,,,,,"LINESTRING (30.2524206 59.9901785, 30.2558787 59.9911479)",,,,,,,,,,
23891,3808891209,4361178193,path_3808891209,,,,,,"LINESTRING (30.252663 59.9940971, 30.2532915 59.9949831)",,,,,,,,,,
23892,3810991681,4361178197,path_3810991681,,,,,,"LINESTRING (30.3355 60.0741023, 30.3368352 60.0769177)",,,,,,,,,,
23893,3811431124,4361188022,path_3811431124,,,,,,"LINESTRING (30.2848853 59.9461914, 30.2848497 59.9450175)",,,,,,,,,,
23894,3812556822,4361188025,path_3812556822,,,,,,"LINESTRING (30.3395638 60.0768452, 30.3407328 60.0761349)",,,,,,,,,,
23895,3812559032,4361188034,path_3812559032,,,,,,"LINESTRING (30.3409225 60.0816605, 30.341881 60.0817536)",,,,,,,,,,
23896,3812750241,4361188324,path_3812750241,,,,,,"LINESTRING (30.3225291 60.032698, 30.3207863 60.0331495)",,,,,,,,,,
23897,3818579481,4542666843,path_3818579481,,,,,,"LINESTRING (30.3531938 59.9626018, 30.3538139 59.9628207)",,,,,,,,,,
23898,3825135594,4542666846,path_3825135594,,,,,,"LINESTRING (30.3275575 60.0705196, 30.3251057 60.0712805)",,,,,,,,,,
23899,3825152557,4542666847,path_3825152557,,,,,,"LINESTRING (30.3361126 60.0708123, 30.33549 60.0682774)",,,,,,,,,,
23900,3825169188,4542666854,path_3825169188,,,,,,"LINESTRING (30.3372674 60.0715109, 30.3392033 60.0728449)",,,,,,,,,,
23901,3829175382,4542666856,path_3829175382,,,,,,"LINESTRING (30.2542468 60.0069896, 30.2573269 60.0047015)",,,,,,,,,,
23902,3837985802,4542666857,path_3837985802,,,,,,"LINESTRING (30.3242185 60.0418776, 30.3252064 60.0394592)",,,,,,,,,,
23903,3837992964,4542666858,path_3837992964,,,,,,"LINESTRING (30.3203805 60.0391433, 30.3185822 60.03832)",,,,,,,,,,
23904,3837992965,4588764375,path_3837992965,,,,,,"LINESTRING (30.3188641 60.0437362, 30.3202089 60.0445735)",,,,,,,,,,
23905,3837992967,4588764376,path_3837992967,,,,,,"LINESTRING (30.3218225 60.0391666, 30.3236885 60.0374152)",,,,,,,,,,
23906,3837992969,4588764380,path_3837992969,,,,,,"LINESTRING (30.3209314 60.0391659, 30.3185822 60.03832)",,,,,,,,,,
23907,3837992970,4599618424,path_3837992970,,,,,,"LINESTRING (30.3245069 60.0414434, 30.3252064 60.0394592)",,,,,,,,,,
23908,3837992971,4705315099,path_3837992971,,,,,,"LINESTRING (30.3251226 60.0422638, 30.3265444 60.0440578)",,,,,,,,,,
23909,3837992980,4845978323,path_3837992980,,,,,,"LINESTRING (30.3241071 60.0409371, 30.3252064 60.0394592)",,,,,,,,,,
23910,3837992981,4845978324,path_3837992981,,,,,,"LINESTRING (30.3272462 60.0434993, 30.3279451 60.0437761)",,,,,,,,,,
23911,3837992982,4845978325,path_3837992982,,,,,,"LINESTRING (30.3198307 60.040816, 30.3185822 60.03832)",,,,,,,,,,
23912,3837992987,4845978329,path_3837992987,,,,,,"LINESTRING (30.3213033 60.0434211, 30.3203866 60.0444049)",,,,,,,,,,
23913,3837992992,4885607678,path_3837992992,,,,,,"LINESTRING (30.3222822 60.0389265, 30.3236885 60.0374152)",,,,,,,,,,
23914,3837993001,4927021532,path_3837993001,,,,,,"LINESTRING (30.3231115 60.0396061, 30.3252064 60.0394592)",,,,,,,,,,
23915,3840598428,4927021534,path_3840598428,,,,,,"LINESTRING (30.3183872 59.9601179, 30.3176773 59.9600777)",,,,,,,,,,
23916,3840598429,4929061151,path_3840598429,,,,,,"LINESTRING (30.3262437 59.9616691, 30.3247383 59.9609446)",,,,,,,,,,
23917,3840987707,4929061152,path_3840987707,,,,,,"LINESTRING (30.2661507 60.0068336, 30.2655483 60.0070957)",,,,,,,,,,
23918,3846416267,4959643877,path_3846416267,,,,,,"LINESTRING (30.2630827 60.0101265, 30.2617195 60.0083801)",,,,,,,,,,
23919,3858476187,4959643878,path_3858476187,,,,,,"LINESTRING (30.4476353 60.0515782, 30.4447951 60.0396167)",,,,,,,,,,
23920,3867306563,4959643879,path_3867306563,,,,,,"LINESTRING (30.2568615 60.0018476, 30.2570339 60.0010354)",,,,,,,,,,
23921,3870108110,4959643880,path_3870108110,,,,,,"LINESTRING (30.2343846 59.9484171, 30.2323757 59.9490301)",,,,,,,,,,
23922,3873374188,5013896982,path_3873374188,,,,,,"LINESTRING (30.2026811 60.0034511, 30.2025124 60.0019724)",,,,,,,,,,
23923,3873374254,5013896983,path_3873374254,,,,,,"LINESTRING (30.2025905 60.0029817, 30.2025124 60.0019724)",,,,,,,,,,
23924,3873416057,5182361326,path_3873416057,,,,,,"LINESTRING (30.2041684 60.0013532, 30.2025124 60.0019724)",,,,,,,,,,
23925,3874937649,5302472572,path_3874937649,,,,,,"LINESTRING (30.2919995 60.0005654, 30.2883711 59.9995542)",,,,,,,,,,
23926,3877238857,5302472597,path_3877238857,,,,,,"LINESTRING (30.2937462 59.9609215, 30.2934065 59.9606546)",,,,,,,,,,
23927,3878638631,5337386365,path_3878638631,,,,,,"LINESTRING (30.3059127 59.9724821, 30.3056092 59.9725979)",,,,,,,,,,
23928,3883268357,5445137360,path_3883268357,,,,,,"LINESTRING (30.3111908 59.9659816, 30.311511 59.9659738)",,,,,,,,,,
23929,3884632689,5503127374,path_3884632689,,,,,,"LINESTRING (30.2566364 59.9454775, 30.2576628 59.9463272)",,,,,,,,,,
23930,3884632690,5503127376,path_3884632690,,,,,,"LINESTRING (30.2570499 59.9455737, 30.2576628 59.9463272)",,,,,,,,,,
23931,3888577223,5523557163,path_3888577223,,,,,,"LINESTRING (30.4157817 60.0366694, 30.4180278 60.0339736)",,,,,,,,,,
23932,3888733093,5523557164,path_3888733093,,,,,,"LINESTRING (30.312772 59.9655303, 30.3128787 59.9656339)",,,,,,,,,,
23933,3889408994,5523557165,path_3889408994,,,,,,"LINESTRING (30.2657846 60.0013013, 30.2665439 60.0000245)",,,,,,,,,,
23934,3889408995,5528651451,path_3889408995,,,,,,"LINESTRING (30.2559849 60.0000908, 30.255681 60.0010492)",,,,,,,,,,
23935,3889408996,5777597133,path_3889408996,,,,,,"LINESTRING (30.2733076 59.9982119, 30.2739997 59.9988126)",,,,,,,,,,
23936,3889408997,5787155341,path_3889408997,,,,,,"LINESTRING (30.2731729 59.998223, 30.2739997 59.9988126)",,,,,,,,,,
23937,3889409004,5787155344,path_3889409004,,,,,,"LINESTRING (30.2550022 59.98997, 30.2558787 59.9911479)",,,,,,,,,,
23938,3889409005,5788018365,path_3889409005,,,,,,"LINESTRING (30.2840407 59.998719, 30.282691 59.9990044)",,,,,,,,,,
23939,3893942384,5788030194,path_3893942384,,,,,,"LINESTRING (30.325483 60.0414085, 30.3252064 60.0394592)",,,,,,,,,,
23940,3893942387,5814942331,path_3893942387,,,,,,"LINESTRING (30.3218478 60.0515345, 30.3232701 60.0524826)",,,,,,,,,,
23941,3893942390,5904020433,path_3893942390,,,,,,"LINESTRING (30.3256269 60.0415585, 30.3252064 60.0394592)",,,,,,,,,,
23942,3893942396,5904251974,path_3893942396,,,,,,"LINESTRING (30.3268209 60.0406209, 30.3252064 60.0394592)",,,,,,,,,,
23943,3893942401,5904251979,path_3893942401,,,,,,"LINESTRING (30.3950295 60.0129162, 30.3953983 60.0136059)",,,,,,,,,,
23944,3893942406,5904251981,path_3893942406,,,,,,"LINESTRING (30.3075702 60.0162115, 30.3052231 60.0157727)",,,,,,,,,,
23945,3893942414,5904251982,path_3893942414,,,,,,"LINESTRING (30.3174052 60.0505402, 30.3172092 60.0499704)",,,,,,,,,,
23946,3895507481,5904252686,path_3895507481,,,,,,"LINESTRING (30.3313787 60.0523606, 30.3314399 60.053384)",,,,,,,,,,
23947,3895507482,6027721711,path_3895507482,,,,,,"LINESTRING (30.330983 60.0518697, 30.3307731 60.0532887)",,,,,,,,,,
23948,3895507483,6071307780,path_3895507483,,,,,,"LINESTRING (30.3268077 60.0541346, 30.3286829 60.0532683)",,,,,,,,,,
23949,3895507501,6071307784,path_3895507501,,,,,,"LINESTRING (30.3244585 60.0520343, 30.3234231 60.0522187)",,,,,,,,,,
23950,3895507502,6071309985,path_3895507502,,,,,,"LINESTRING (30.324531 60.0520453, 30.3234231 60.0522187)",,,,,,,,,,
23951,3896213205,6071309986,path_3896213205,,,,,,"LINESTRING (30.2787762 59.9481284, 30.279195 59.948455)",,,,,,,,,,
23952,3896213206,6082810644,path_3896213206,,,,,,"LINESTRING (30.2776349 59.9477992, 30.2767639 59.9476736)",,,,,,,,,,
23953,3896213212,6082810648,path_3896213212,,,,,,"LINESTRING (30.2713903 59.9459546, 30.2715601 59.9461802)",,,,,,,,,,
23954,3896213213,6082810649,path_3896213213,,,,,,"LINESTRING (30.282329 59.9480485, 30.2826632 59.9482143)",,,,,,,,,,
23955,3897014676,6082810651,path_3897014676,,,,,,"LINESTRING (30.3406284 60.0522083, 30.3406737 60.0517667)",,,,,,,,,,
23956,3897014693,6082810655,path_3897014693,,,,,,"LINESTRING (30.326461 60.0523212, 30.3286829 60.0532683)",,,,,,,,,,
23957,3897084903,6082814885,path_3897084903,,,,,,"LINESTRING (30.2350387 59.9502627, 30.23353 59.9506042)",,,,,,,,,,
23958,3897084946,6082814886,path_3897084946,,,,,,"LINESTRING (30.2349691 59.9502208, 30.23353 59.9506042)",,,,,,,,,,
23959,3898590333,6083065532,path_3898590333,,,,,,"LINESTRING (30.4021879 60.0110147, 30.4013117 60.0078375)",,,,,,,,,,
23960,3899284272,6083065533,path_3899284272,,,,,,"LINESTRING (30.3026382 59.9553008, 30.3028449 59.9551607)",,,,,,,,,,
23961,3901264565,6083068564,path_3901264565,,,,,,"LINESTRING (30.3373763 60.0595043, 30.3390142 60.0579509)",,,,,,,,,,
23962,3901264566,6083068565,path_3901264566,,,,,,"LINESTRING (30.3363693 60.0580452, 30.3371462 60.0570692)",,,,,,,,,,
23963,3901264567,6083068583,path_3901264567,,,,,,"LINESTRING (30.3354598 60.0583521, 30.3371462 60.0570692)",,,,,,,,,,
23964,3901264568,6083071390,path_3901264568,,,,,,"LINESTRING (30.3563598 60.0490669, 30.3557487 60.0487211)",,,,,,,,,,
23965,3901264571,6299017431,path_3901264571,,,,,,"LINESTRING (30.3371737 60.0594497, 30.3390142 60.0579509)",,,,,,,,,,
23966,3901264572,6299017450,path_3901264572,,,,,,"LINESTRING (30.3364381 60.0581296, 30.3371462 60.0570692)",,,,,,,,,,
23967,3901264573,6299017458,path_3901264573,,,,,,"LINESTRING (30.3378271 60.0594256, 30.3390142 60.0579509)",,,,,,,,,,
23968,3901264576,6299017466,path_3901264576,,,,,,"LINESTRING (30.3374799 60.0589953, 30.3390142 60.0579509)",,,,,,,,,,
23969,3901264577,6299017475,path_3901264577,,,,,,"LINESTRING (30.3527188 60.0482832, 30.3526692 60.0491099)",,,,,,,,,,
23970,3901264578,6319005856,path_3901264578,,,,,,"LINESTRING (30.3558133 60.0491742, 30.3557487 60.0487211)",,,,,,,,,,
23971,3901264584,6397978168,path_3901264584,,,,,,"LINESTRING (30.3372048 60.0594878, 30.3390142 60.0579509)",,,,,,,,,,
23972,3903088383,6491956781,path_3903088383,,,,,,"LINESTRING (30.4259552 60.0346618, 30.4224446 60.0349181)",,,,,,,,,,
23973,3903088384,6491956782,path_3903088384,,,,,,"LINESTRING (30.4304617 60.0319622, 30.4311035 60.0308972)",,,,,,,,,,
23974,3903088385,6509548293,path_3903088385,,,,,,"LINESTRING (30.4150019 60.0410295, 30.4150599 60.041742)",,,,,,,,,,
23975,3903088388,6549776170,path_3903088388,,,,,,"LINESTRING (30.4056732 60.0387904, 30.4059743 60.0384859)",,,,,,,,,,
23976,3903088392,6549826735,path_3903088392,,,,,,"LINESTRING (30.4153643 60.0410999, 30.4150599 60.041742)",,,,,,,,,,
23977,3903088393,6551107135,path_3903088393,,,,,,"LINESTRING (30.4147175 60.0407413, 30.4150599 60.041742)",,,,,,,,,,
23978,3903088394,6551107138,path_3903088394,,,,,,"LINESTRING (30.4157511 60.040027, 30.4150599 60.041742)",,,,,,,,,,
23979,3903088396,6551107139,path_3903088396,,,,,,"LINESTRING (30.4098976 60.043078, 30.4095273 60.0428648)",,,,,,,,,,
23980,3903088397,6551107140,path_3903088397,,,,,,"LINESTRING (30.4220368 60.0359169, 30.4214716 60.0364736)",,,,,,,,,,
23981,3903088431,6551107143,path_3903088431,,,,,,"LINESTRING (30.4092939 60.043201, 30.4095273 60.0428648)",,,,,,,,,,
23982,3903088560,6588805410,path_3903088560,,,,,,"LINESTRING (30.3894321 60.0467889, 30.3901029 60.0468199)",,,,,,,,,,
23983,3903959276,6588805622,path_3903959276,,,,,,"LINESTRING (30.3048016 59.9672792, 30.3053293 59.9672104)",,,,,,,,,,
23984,3903964097,6588805623,path_3903964097,,,,,,"LINESTRING (30.3122899 59.9644254, 30.3127846 59.9644883)",,,,,,,,,,
23985,3906150987,6614937704,path_3906150987,,,,,,"LINESTRING (30.2431262 60.0022303, 30.2439314 60.0027554)",,,,,,,,,,
23986,3906989555,6631379667,path_3906989555,,,,,,"LINESTRING (30.1508113 59.9938109, 30.1525384 59.9919159)",,,,,,,,,,
23987,3907717966,6637886516,path_3907717966,,,,,,"LINESTRING (30.4093373 59.9537193, 30.4103429 59.9537082)",,,,,,,,,,
23988,3908287703,6637886748,path_3908287703,,,,,,"LINESTRING (30.2426495 60.0077067, 30.2447428 60.0086502)",,,,,,,,,,
23989,3908908449,6647083683,path_3908908449,,,,,,"LINESTRING (30.3651473 60.0760241, 30.3608344 60.0817257)",,,,,,,,,,
23990,3908978654,6647083944,path_3908978654,,,,,,"LINESTRING (30.2544164 60.0019762, 30.2541655 60.0014185)",,,,,,,,,,
23991,3908979004,6647083945,path_3908979004,,,,,,"LINESTRING (30.2538208 60.0019432, 30.2541655 60.0014185)",,,,,,,,,,
23992,3909591269,6647083946,path_3909591269,,,,,,"LINESTRING (30.2742534 59.9471417, 30.2741214 59.9469965)",,,,,,,,,,
23993,3911229923,6647083948,path_3911229923,,,,,,"LINESTRING (30.3417738 60.0731516, 30.3410961 60.0751729)",,,,,,,,,,
23994,3911244196,6656082014,path_3911244196,,,,,,"LINESTRING (30.3413755 60.0732071, 30.3410961 60.0751729)",,,,,,,,,,
23995,3911300357,6666610096,path_3911300357,,,,,,"LINESTRING (30.2977028 59.958184, 30.2976088 59.9583328)",,,,,,,,,,
23996,3913172521,6667832058,path_3913172521,,,,,,"LINESTRING (30.2252767 60.0224119, 30.2241557 60.0208753)",,,,,,,,,,
23997,3915975557,6667832060,path_3915975557,,,,,,"LINESTRING (30.2960167 59.9861476, 30.2953588 59.9859114)",,,,,,,,,,
23998,3915975559,6667967364,path_3915975559,,,,,,"LINESTRING (30.2965551 59.9861832, 30.2953905 59.9858007)",,,,,,,,,,
23999,3915991017,6667967373,path_3915991017,,,,,,"LINESTRING (30.3455756 60.0396029, 30.3467304 60.0399545)",,,,,,,,,,
24000,3915997499,6667967374,path_3915997499,,,,,,"LINESTRING (30.352171 60.0327051, 30.3524374 60.0317876)",,,,,,,,,,
24001,3916020782,6667967381,path_3916020782,,,,,,"LINESTRING (30.3910622 60.0055035, 30.3907954 60.0056759)",,,,,,,,,,
24002,3929674204,6672769744,path_3929674204,,,,,,"LINESTRING (30.2448399 59.9496774, 30.2457282 59.9495295)",,,,,,,,,,
24003,3929674206,6672769749,path_3929674206,,,,,,"LINESTRING (30.2417257 59.9487582, 30.2420896 59.948586)",,,,,,,,,,
24004,3929674207,6720613780,path_3929674207,,,,,,"LINESTRING (30.2396795 59.9482236, 30.2420896 59.948586)",,,,,,,,,,
24005,3929674208,6720633354,path_3929674208,,,,,,"LINESTRING (30.2452323 59.9496934, 30.2457282 59.9495295)",,,,,,,,,,
24006,3929674209,6769017228,path_3929674209,,,,,,"LINESTRING (30.242949 59.9490855, 30.2422117 59.9484723)",,,,,,,,,,
24007,3929750302,6769017230,path_3929750302,,,,,,"LINESTRING (30.3566967 59.9466497, 30.3569375 59.947689)",,,,,,,,,,
24008,3929750303,6769067832,path_3929750303,,,,,,"LINESTRING (30.3535858 59.9463628, 30.354376 59.9453223)",,,,,,,,,,
24009,3929750304,6769067834,path_3929750304,,,,,,"LINESTRING (30.3536042 59.9466842, 30.3529886 59.9477287)",,,,,,,,,,
24010,3929750305,6845734439,path_3929750305,,,,,,"LINESTRING (30.3576108 59.9466396, 30.3569375 59.947689)",,,,,,,,,,
24011,3929750306,6848832977,path_3929750306,,,,,,"LINESTRING (30.3579557 59.9466375, 30.3591907 59.9464449)",,,,,,,,,,
24012,3929750307,6848832983,path_3929750307,,,,,,"LINESTRING (30.3504308 59.9462624, 30.3517595 59.9465352)",,,,,,,,,,
24013,3929750308,6852761284,path_3929750308,,,,,,"LINESTRING (30.3527582 59.9463706, 30.3517595 59.9465352)",,,,,,,,,,
24014,3929750309,6852858549,path_3929750309,,,,,,"LINESTRING (30.3561653 59.9466577, 30.3569375 59.947689)",,,,,,,,,,
24015,3929750312,6986643790,path_3929750312,,,,,,"LINESTRING (30.3589444 59.9465499, 30.3591907 59.9464449)",,,,,,,,,,
24016,3929750313,6986643791,path_3929750313,,,,,,"LINESTRING (30.3540762 59.9466762, 30.3549643 59.9477088)",,,,,,,,,,
24017,3929750324,6986643792,path_3929750324,,,,,,"LINESTRING (30.355829 59.9463392, 30.3549643 59.9477088)",,,,,,,,,,
24018,3929750326,6986643798,path_3929750326,,,,,,"LINESTRING (30.3546435 59.9463496, 30.354376 59.9453223)",,,,,,,,,,
24019,3931273757,6986643799,path_3931273757,,,,,,"LINESTRING (30.3634141 59.946252, 30.3614156 59.9452375)",,,,,,,,,,
24020,3931273760,6986643821,path_3931273760,,,,,,"LINESTRING (30.3619054 59.9462685, 30.3614156 59.9452375)",,,,,,,,,,
24021,3931273761,6986643822,path_3931273761,,,,,,"LINESTRING (30.3652024 59.9465398, 30.3663731 59.9451836)",,,,,,,,,,
24022,3931273763,6987203041,path_3931273763,,,,,,"LINESTRING (30.3633994 59.9465622, 30.3614156 59.9452375)",,,,,,,,,,
