field_1,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"484",node,"893147290",Семишагофф,,,supermarket,"68","5298","514242511","1831762020",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,383.487,0.383487,"1800","60",0.00639145,23.00922,0.000500264230506868
"487",node,"899675630",Невис,pharmacy,,,"94","12631","1701090622","2804945751",,,"3","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Будапештская улица"" ]",,,,108.441,0.108441,"4000","60",0.00180735,6.50646,0.000741513824818967
"489",node,"904161047",Васаби,restaurant,,,"29","2170","96822718","441109231",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Коллонтай"" ]","[ ""excellent"" ]",,,482.238,0.482238,"4000","60",0.0080373,28.93428,0.000983366065413727
"490",node,"904161059",Университетская Аптека,pharmacy,,,"29","2170","96822718","441109231",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Коллонтай"" ]","[ ""excellent"" ]",,,482.238,0.482238,"4000","60",0.0080373,28.93428,0.000667035380819394
"493",node,"906762588",Перекрёсток,,,supermarket,"94","2275","106192403","1701090639",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Ярослава Гашека"" ]",,,,485.663,0.485663,"3600","60",0.00809438333333333,29.13978,0.000288630904184456
"494",node,"906792286",Manneken Pis,pub,,,"102","15458","2277216493","1587451440",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,384.037,0.384037,"1800","60",0.00640061666666667,23.04222,7.91154186051598e-05
"496",node,"906792294",Felicita,fast_food,,,"102","24123","9951084171","9951084168",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Садовая улица"" ]","[ ""very_good"" ]",,,89.672,0.089672,"3600","60",0.00149453333333333,5.38032,0.000102521848030028
"497",node,"906792297",Кофейня на Садовой,cafe,,,"102","24121","9951084171","309316820",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Банковский переулок"" ]",,,,32.493,0.032493,"1800","60",0.00054155,1.94958,9.62601279590592e-05
"498",node,"906792308",Сбербанк,bank,,,"102","15458","2277216493","1587451440",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,384.037,0.384037,"1800","60",0.00640061666666667,23.04222,0.000319571724811859
"499",node,"906792328",Сулико,restaurant,,,"102","4503","421265061","1587451440",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""переулок Сергея Тюленина"" ]",,,,146.792,0.146792,"1800","60",0.00244653333333333,8.80752,7.64473622975662e-05
"504",node,"907972265",Народная аптека,pharmacy,,,"42","15441","2277164879","2277164883",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Вознесенский проспект"" ]",,,,141.508,0.141508,"1800","60",0.00235846666666667,8.49048,9.27890775918976e-05
"505",node,"908454443",ВТБ,bank,,,"47","16147","2435784318","1470150694",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""улица Декабристов"" ]",,,,107.835,0.107835,"1800","60",0.00179725,6.4701,0.000116897328709885
"505",node,"908454443",ВТБ,bank,,,"47","10530","1470150694","2435784318",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""улица Декабристов"" ]",,,,107.835,0.107835,"1800","60",0.00179725,6.4701,0.000116897328709885
"506",node,"909068849",Кофе Хауз,cafe,,,"68","844","8087638","2217364694",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""бульвар Новаторов"" ]",,,,325.636,0.325636,"3600","60",0.00542726666666667,19.53816,0.000321580694398405
"507",node,"909068890",Kimchi to go,fast_food,,,"42","11303","1570984707","308641585",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000658062323409038
"507",node,"909068890",Kimchi to go,fast_food,,,"42","3891","308641585","1570984707",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000658062323409038
"508",node,"909068897",Спорт-Бар,bar,,,"42","11303","1570984707","308641585",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000381245685954433
"510",node,"909068965",Barashki,restaurant,,,"42","11303","1570984707","308641585",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000729165190343935
"510",node,"909068965",Barashki,restaurant,,,"42","3891","308641585","1570984707",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000729165190343935
"512",node,"909367651",ПТК,fuel,,no,"68","18372","3707573430","3707573426",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Морской Пехоты"" ]",,,,102.742,0.102742,"3600","60",0.00171236666666667,6.16452,0.00011897853522162
"514",node,"910855173",Линдфорс,cafe,,,"47","11327","1572884356","1607526348",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""улица Декабристов"" ]",,,,85.615,0.085615,"1800","60",0.00142691666666667,5.1369,8.18942018556629e-05
"515",node,"911016414",Сити-Фарм,pharmacy,,,"47","15437","2277164877","2277164875",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Вознесенский проспект"" ]",,,,101.961,0.101961,"3600","60",0.00169935,6.11766,0.000119980018742166
"516",node,"911016416",1913 год,restaurant,,,"47","10533","1470150730","1634103122",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""улица Декабристов"" ]",,,,196.796,0.196796,"1800","60",0.00327993333333333,11.80776,0.000173602231477453
"520",node,"913616445",Продукты,,,convenience,"29","25253","10242771176","10242771175",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Искровский проспект"" ]",,,,79.222,0.079222,"3600","60",0.00132036666666667,4.75332,0.000383579166377588
"521",node,"914333388",Алоэ,pharmacy,,,"47","11673","1607578326","1587451414",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,129.816,0.129816,"1800","60",0.0021636,7.78896,9.86832659911227e-05
"525",node,"914850425",Волна,cafe,,,"29","25071","10242568363","10242568366",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Подвойского"" ]",,,,104.205,0.104205,"3600","60",0.00173675,6.2523,0.000438424041585377
"526",node,"914850441",,fast_food,,,"29","2166","96821166","95071340",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Дальневосточный проспект"" ]","[ ""excellent"" ]",,,521.705,0.521705,"4000","60",0.00869508333333333,31.3023,0.000386601271301775
"527",node,"915666760",Булочная Ф. Вольчека,,,bakery,"42","11668","1607578310","1607578316",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Столярный переулок"" ]",,,,124.118,0.124118,"3600","60",0.00206863333333333,7.44708,0.000100490843519907
"528",node,"915686477",Сеть магазинов разливного пива,,,alcohol,"29","4534","428283031","428283034",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,697.763,0.697763,"1800","60",0.0116293833333333,41.86578,0.000388360180938569
"529",node,"915686478",Горные вершины,pharmacy,,,"24","4537","428283035","428283038",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,691.329,0.691329,"1800","60",0.01152215,41.47974,0.00116896150534053
"530",node,"915686480",Цех85,cafe,,bakery,"24","4537","428283035","428283038",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,691.329,0.691329,"1800","60",0.01152215,41.47974,0.000349739378544688
"531",node,"915686482",Продукты,,,convenience,"29","4534","428283031","428283034",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,697.763,0.697763,"1800","60",0.0116293833333333,41.86578,0.000264708241811899
"532",node,"915686488",Продукты,,,convenience,"29","4534","428283031","428283034",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,697.763,0.697763,"1800","60",0.0116293833333333,41.86578,0.00037877515837449
"533",node,"915754602",Бистро,cafe,,,"29","24001","9798555325","259688256",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,654.296,0.654296,"1800","60",0.0109049333333333,39.25776,0.000548349343183854
"534",node,"915754605",Диван,cafe,,,"30","25108","10242568402","10242568403",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Подвойского"" ]",,,,60.825,0.060825,"3600","60",0.00101375,3.6495,0.000461095146699137
"535",node,"915754617",Гнездо,restaurant,,,"30","3355","259688029","259688159",,,"3","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""проспект Большевиков"" ]",,,,630.96,0.63096,"4000","60",0.010516,37.8576,0.000682660265632889
"535",node,"915754617",Гнездо,restaurant,,,"30","3354","259688029","259688159",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,649.891,0.649891,"1800","60",0.0108315166666667,38.99346,0.000682660265632889
"536",node,"915754632",Бистро,cafe,,,"29","3360","259688731","259688613",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,416.772,0.416772,"1800","60",0.0069462,25.00632,0.000465165852667682
"537",node,"915754634",Озерки,pharmacy,,,"30","3355","259688029","259688159",,,"3","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""проспект Большевиков"" ]",,,,630.96,0.63096,"4000","60",0.010516,37.8576,0.000763971297649895
"537",node,"915754634",Озерки,pharmacy,,,"30","3354","259688029","259688159",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,649.891,0.649891,"1800","60",0.0108315166666667,38.99346,0.000763971297649895
"538",node,"916784031",Шумли,cafe,,,"42","11502","1587451416","1587451414",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,132.515,0.132515,"1800","60",0.00220858333333333,7.9509,0.000100074713234924
"539",node,"918186961",Хачапури & вино,restaurant,,,"42","11500","1587451414","1587451416",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,132.515,0.132515,"1800","60",0.00220858333333333,7.9509,9.00660146039659e-05
"541",node,"918186963",ШарБар,cafe,,,"42","11504","1587451416","245975",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""переулок Гривцова"" ]",,,,286.389,0.286389,"3600","60",0.00477315,17.18334,0.000154773173748428
"542",node,"918195731",Совкомбанк,bank,,,"42","16724","2526500260","351914",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Спасский переулок"" ]",,,,273.642,0.273642,"1800","60",0.0045607,16.41852,0.000572188793320025
"545",node,"918456666",Пятёрочка,,,supermarket,"71","5799","662134114","3003706550",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Маршала Говорова"" ]",,,,161.189,0.161189,"3600","60",0.00268648333333333,9.67134,0.000505517853676947
"550",node,"919640123",Аллегро,restaurant,,,"42","307","307155","1587451416",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""переулок Гривцова"" ]",,,,114.126,0.114126,"3600","60",0.0019021,6.84756,0.000156154179818761
"552",node,"919664420",Радуга,pharmacy,,,"29","4729","441588391","441588412",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Дальневосточный проспект"" ]","[ ""excellent"" ]",,,313.373,0.313373,"4000","60",0.00522288333333333,18.80238,0.001616751247434
"553",node,"920079995",Джукито,restaurant,,,"47","11673","1607578326","1587451414",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,129.816,0.129816,"1800","60",0.0021636,7.78896,9.85979264543615e-05
"554",node,"920079996",Булочная Ф. Вольчека,,,bakery,"42","11302","1570984706","1892371430",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""переулок Гривцова"" ]",,,,199.058,0.199058,"3600","60",0.00331763333333333,11.94348,0.000125966131217147
"555",node,"920079997",Juno,cafe,,,"42","11673","1607578326","1587451414",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,129.816,0.129816,"1800","60",0.0021636,7.78896,0.000102824746807509
"556",node,"920079999",Вертинский,cafe,,,"42","11499","1587451414","1614720240",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""переулок Антоненко"" ]",,,,306.217,0.306217,"1800","60",0.00510361666666667,18.37302,0.000113905098955462
"558",node,"920624483",Малатан,cafe,,,"42","11500","1587451414","1587451416",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Казанская улица"" ]",,,,132.515,0.132515,"1800","60",0.00220858333333333,7.9509,0.000101416273909276
"560",node,"921242996",Продукты,,,convenience,"84","7976","1117544245","1117544290",,,"3","[ ""trunk"" ]","[ ""asphalt"" ]","1","[ ""Пулковское шоссе"" ]",,,,359.516,0.359516,"4000","60",0.00599193333333333,21.57096,0.00233821937185386
"564",node,"922666753",Sabr,cafe,,,"47","6343","813801935","2277164877",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""набережная канала Грибоедова"" ]",,,,85.698,0.085698,"1800","60",0.0014283,5.14188,7.60149387379978e-05
"565",node,"922666754",Пятёрочка,,,supermarket,"42","507","324934","2277164878",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""набережная канала Грибоедова"" ]",,,,150.161,0.150161,"3600","60",0.00250268333333333,9.00966,7.82322200887105e-05
"566",node,"925667510",Все твои друзья,bar,,,"42","15441","2277164879","2277164883",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Вознесенский проспект"" ]",,,,141.508,0.141508,"1800","60",0.00235846666666667,8.49048,0.000167346185036143
"567",node,"927340537",,bank,,,"24","4557","431092033","431092038",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,491.41,0.49141,"1800","60",0.00819016666666667,29.4846,0.000915194800856044
"568",node,"928523968",Hochu Coffee,cafe,,,"42","11302","1570984706","1892371430",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""переулок Гривцова"" ]",,,,199.058,0.199058,"3600","60",0.00331763333333333,11.94348,0.000122385601855216
"569",node,"929240459",Автомойка,car_wash,,,"30","13233","1724035671","1724035669",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0",,,,,34.77,0.03477,"1800","20",0.0017385,6.2586,0.00013236300753336
"574",node,"931819241",Versia,,,clothes,"42","11670","1607578316","2277164879",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Гражданская улица"" ]",,,,199.543,0.199543,"1800","60",0.00332571666666667,11.97258,0.000104343249173435
"578",node,"932730070",Дикси,,,supermarket,"30","6384","824466615","911946664",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Коллонтай"" ]",,,,520.855,0.520855,"4000","60",0.00868091666666667,31.2513,0.000450957127574543
"578",node,"932730070",Дикси,,,supermarket,"30","6383","824466615","911946664",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,531.345,0.531345,"1800","60",0.00885575,31.8807,0.000450957127574543
"580",node,"933104364",Ак Барс Банк,bank,,,"100","20240","5000322618","21742664",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Стремянная улица"" ]",,,,130.161,0.130161,"1800","60",0.00216935,7.80966,0.000458710349798497
"581",node,"935190355",Три кота,veterinary,,,"76","2177","96984363","666161696",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Новочеркасский проспект"" ]",,,,294.507,0.294507,"3600","60",0.00490845,17.67042,0.00112607401844148
"582",node,"937350150",Тан Жен,restaurant,,,"47","11788","1634103007","1634103122",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Фонарный переулок"" ]",,,,136.966,0.136966,"1800","60",0.00228276666666667,8.21796,0.000176351334187965
"582",node,"937350150",Тан Жен,restaurant,,,"47","11791","1634103122","1634103007",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Фонарный переулок"" ]",,,,136.966,0.136966,"1800","60",0.00228276666666667,8.21796,0.000176351334187965
"583",node,"938786137",Перекрёсток,,,supermarket,"73","6680","901358372","1685472937",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Маршала Казакова"" ]",,,,1070.508,1.070508,"3600","60",0.0178418,64.23048,0.000625613348615558
"586",node,"941070794","Блины,Шаверма",fast_food,,,"83","2229","106137717","246008",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Демонстрационный проезд"" ]",,,,190.234,0.190234,"1800","60",0.00317056666666667,11.41404,0.000219317707131621
