geometry,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"LINESTRING (30.7429583 59.6839948, 30.7270455 59.7677162)",node,1140474979,Будущий рынок,,,convenience,,14070,1847629378,1847629375,,,2,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,,,,,401.205,0.401205,1800,60,0.00668675,24.0723,0.0852202442017175
"LINESTRING (30.7429583 59.6839948, 30.7270455 59.7677162)",node,1140474979,Будущий рынок,,,convenience,,14068,1847629375,1847629378,,,2,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,,,,,401.205,0.401205,1800,60,0.00668675,24.0723,0.0852202442017175
"LINESTRING (30.250604 59.9102063, 30.25058455273714 59.910701875198)",node,1140517274,Библиотека ГУМРФ,library,,,72.0,1088,21596673,25893973,,,2,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,"[ ""Межевой канал"" ]",,,,180.55,0.18055,1800,60,0.0030091666666666,10.833,0.000495956624018
"LINESTRING (30.250604 59.9102063, 30.25058455273714 59.910701875198)",node,1140517274,Библиотека ГУМРФ,library,,,72.0,1765,25893973,21596673,,,2,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,"[ ""Межевой канал"" ]",,,,180.55,0.18055,1800,60,0.0030091666666666,10.833,0.000495956624018
"LINESTRING (30.2946866 59.914007, 30.294689671464717 59.91391310093576)",node,1140817343,,restaurant,,,44.0,22206,6778332776,6778332777,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Рижский проспект"" ]","[ ""excellent"" ]",,,26.299,0.026299,3600,60,0.0004383166666666,1.57794,9.39492850456634e-05
"LINESTRING (30.2908903 59.9139459, 30.290895481969383 59.91378882354824)",node,1140891575,МСЧ-44,doctors,,,44.0,22216,6778332783,6778352689,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Рижский проспект"" ]","[ ""excellent"" ]",,,82.465,0.082465,3600,60,0.0013744166666666,4.9479,0.0001571619053885
"LINESTRING (30.5099466 59.8360923, 30.509647040882058 59.836469132854596)",node,1141733362,Первая помощь,pharmacy,,,26.0,15227,2098115429,2098115460,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Прибрежная улица"" ]",,,,211.577,0.211577,3600,60,0.0035262833333333,12.69462,0.0004813924235453
"LINESTRING (30.1458759 59.7872636, 30.1454789 59.78461)",node,1143368297,Шанс,pharmacy,,,13.0,26228,11293117176,746517653,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Школьная улица"" ]","[ ""good"" ]",,,235.377,0.235377,1800,20,0.01176885,42.36786,0.0026831328629069
"LINESTRING (30.1458759 59.7872636, 30.1454789 59.78461)",node,1143368297,Шанс,pharmacy,,,13.0,6050,746517653,11293117176,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Школьная улица"" ]","[ ""good"" ]",,,235.377,0.235377,1800,20,0.01176885,42.36786,0.0026831328629069
"LINESTRING (30.3500962 59.9226482, 30.350133474526682 59.92273295230163)",node,1145312067,Тарелка,fast_food,,,100.0,11176,1560991709,6733393945,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Разъезжая улица"" ]",,,,62.51,0.06251,3600,60,0.0010418333333333,3.7506,9.25869481694832e-05
"LINESTRING (30.2428519 59.840701, 30.242541513708026 59.84158055791372)",node,1150724058,Дикси,,,supermarket,70.0,17703,3536076898,6496447298,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Ветеранов"" ]",,,,276.952,0.276952,3600,60,0.0046158666666666,16.61712,0.0009327174137076
"LINESTRING (30.2428519 59.840701, 30.242541513708026 59.84158055791372)",node,1150724058,Дикси,,,supermarket,70.0,17702,3536076898,6496447298,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,292.83,0.29283,1800,60,0.0048805,17.5698,0.0009327174137076
"LINESTRING (30.3488563 59.9430398, 30.34886213698993 59.94287521345593)",node,1150830256,Теремок,fast_food,,,101.0,16788,2598633991,307422,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пестеля"" ]",,,,99.824,0.099824,1800,60,0.0016637333333333,5.98944,0.0001646900146988
"LINESTRING (30.3488563 59.9430398, 30.34886213698993 59.94287521345593)",node,1150830256,Теремок,fast_food,,,101.0,373,307422,2598633991,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пестеля"" ]",,,,99.824,0.099824,1800,60,0.0016637333333333,5.98944,0.0001646900146988
"LINESTRING (30.3482232 59.9426353, 30.348400199555794 59.94262333732241)",node,1150830258,Шоколадница,cafe,,,101.0,23883,9708925354,9708927324,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Литейный проспект"" ]",,,,426.043,0.426043,3600,60,0.0071007166666666,25.56258,0.0001774033494793
"LINESTRING (30.3139582 59.8523827, 30.31396178040703 59.85210175151158)",node,1155973604,Моя Клиника,doctors,,,82.0,16877,2817529567,1406110624,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Ленинский проспект"" ]","[ ""very_good"" ]",,,124.496,0.124496,8800,60,0.0020749333333333,7.46976,0.0002809713018409
"LINESTRING (30.1117992 59.7860298, 30.111799792803208 59.78611177727341)",node,1156246375,Магнит,,,supermarket,13.0,44144,1400157535,1156261671,,,1,"[ ""residential"" ]","[ ""unpaved"" ]",0,"[ ""Центральная улица"" ]",,,,63.079,0.063079,1800,20,0.00315395,11.35422,8.19794167547492e-05
"LINESTRING (30.1117992 59.7860298, 30.111799792803208 59.78611177727341)",node,1156246375,Магнит,,,supermarket,13.0,8136,1156261671,1400157535,,,1,"[ ""residential"" ]","[ ""unpaved"" ]",0,"[ ""Центральная улица"" ]",,,,63.079,0.063079,1800,20,0.00315395,11.35422,8.19794167547492e-05
"LINESTRING (30.4719977 59.8645742, 30.471938342652063 59.86434173019347)",node,1157270665,АСС,cafe,,,26.0,10257,1422063006,249168314,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Обуховской Обороны"" ]",,,,101.575,0.101575,3600,60,0.0016929166666666,6.0945,0.0002399281261139
"LINESTRING (30.3763282 59.9270249, 30.376286304031765 59.92690694572729)",node,1158117349,Нихао,restaurant,,,97.0,11340,1573794579,1573794583,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Невский проспект"" ]",,,,196.677,0.196677,3600,60,0.00327795,11.80062,0.0001251738095803
"LINESTRING (30.2865236 59.921656, 30.28640957078751 59.92155304460392)",node,1162034349,Дикси,,,supermarket,43.0,24624,10209674557,10209674551,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Английский проспект"" ]",,,,161.118,0.161118,3600,60,0.0026853,9.66708,0.0001536309698049
"LINESTRING (30.5016751 59.8375298, 30.501838037591913 59.838027292512045)",node,1170175119,Фармакор,pharmacy,,,26.0,4826,442532067,1213312025,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Шлиссельбургский проспект"" ]","[ ""excellent"" ]",,,159.398,0.159398,3600,60,0.0026566333333333,9.56388,0.0005234954234763
"LINESTRING (30.5049806 59.8318934, 30.50480197646172 59.83137015093788)",node,1170177665,,pharmacy,,,26.0,15202,2098114716,249428530,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Тепловозная улица"" ]",,,,204.229,0.204229,1800,60,0.0034038166666666,12.25374,0.000552897774852
"LINESTRING (30.5049806 59.8318934, 30.50480197646172 59.83137015093788)",node,1170177665,,pharmacy,,,26.0,2934,249428530,2098114716,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Тепловозная улица"" ]",,,,204.229,0.204229,1800,60,0.0034038166666666,12.25374,0.000552897774852
"LINESTRING (30.2588967 59.8915635, 30.258888803040186 59.89174893195364)",node,1172365844,Роснефть,fuel,,,74.0,15946,2383537896,2383537904,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""улица Трефолева"" ]",,,,106.234,0.106234,3600,60,0.0017705666666666,6.37404,0.0001856000307311
"LINESTRING (30.5671877 59.7480247, 30.56720278296773 59.74852009617993)",node,1174059398,,cafe,,,0.0,17179,3134012242,446711582,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Павловская улица"" ]",,,,592.439,0.592439,1800,60,0.0098739833333333,35.54634,0.0004956257368251
"LINESTRING (30.5671877 59.7480247, 30.56720278296773 59.74852009617993)",node,1174059398,,cafe,,,0.0,4874,446711582,3134012242,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Павловская улица"" ]",,,,592.439,0.592439,1800,60,0.0098739833333333,35.54634,0.0004956257368251
"LINESTRING (30.2456021 59.8365457, 30.245305583932492 59.83604531115407)",node,1176699425,Семишагофф,,,supermarket,70.0,15803,2380849618,2380849621,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Лёни Голикова"" ]",,,,150.252,0.150252,3600,60,0.0025042,9.01512,0.0005816448877276
"LINESTRING (30.4755099 59.8993813, 30.475406559156745 59.89981888585953)",node,1176824850,Доктор +,dentist,,,24.0,25310,10242786342,389424573,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""улица Шотмана"" ]",,,,810.302,0.810302,1800,60,0.0135050333333333,48.61812,0.0004496228578982
"LINESTRING (30.5079439 59.8397257, 30.508005591769667 59.84013079779925)",node,1177182384,Продукты,,,convenience,26.0,25980,11241860907,11241860896,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Рыбацкий проспект"" ]",,,,208.928,0.208928,3600,60,0.0034821333333333,12.53568,0.0004097683508979
"LINESTRING (30.5954109 59.7736127, 30.59376348605545 59.77360188070526)",node,1178854165,Отделение связи №196652,post_office,,,0.0,2079,60081007,304154589,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",0,"[ ""Загородная улица"" ]","[ ""very_good"" ]",,,1231.779,1.231779,1800,60,0.02052965,73.90674,0.0016474494717096
"LINESTRING (30.5954109 59.7736127, 30.59376348605545 59.77360188070526)",node,1178854165,Отделение связи №196652,post_office,,,0.0,3790,304154589,60081007,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",0,"[ ""Загородная улица"" ]","[ ""very_good"" ]",,,1231.779,1.231779,1800,60,0.02052965,73.90674,0.0016474494717096
"LINESTRING (30.4897164 59.8420711, 30.48960017259807 59.841654489375365)",node,1180116697,Пятёрочка,,,supermarket,26.0,25915,11179172383,1161041863,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Шлиссельбургский проспект"" ]","[ ""good"" ]",,,146.06,0.14606,3600,60,0.0024343333333333,8.7636,0.0004325196198049
"LINESTRING (30.5112775 59.8371577, 30.510981553209426 59.83752998869769)",node,1180134887,Пятёрочка,,,supermarket,26.0,15227,2098115429,2098115460,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Прибрежная улица"" ]",,,,211.577,0.211577,3600,60,0.0035262833333333,12.69462,0.0004755874023542
"LINESTRING (30.2732332 59.9023056, 30.273496625681812 59.902235399744605)",node,1185935329,Варна,fast_food,,,44.0,8022,1124040943,6337720,,,3,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Нарвский проспект"" ]",,,,152.222,0.152222,4000,60,0.0025370333333333,9.13332,0.0002726190853469
"LINESTRING (30.3232329 59.9242336, 30.32329041348051 59.924338356100314)",node,1192681397,Планета Секонд Хенд,,,clothes,42.0,3891,308641585,1570984707,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.0001195058199134
"LINESTRING (30.4421678 59.8781588, 30.442019109334886 59.87792850782697)",node,1195511181,SПБ,bar,,,27.0,22648,7576369978,5213255180,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Бабушкина"" ]","[ ""good"" ]",,,189.19,0.18919,3600,60,0.0031531666666666,11.3514,0.0002741229630119
"LINESTRING (30.4399315 59.879611, 30.439763311435957 59.879329786021806)",node,1196045701,Пражские булочные,,,bakery,27.0,20681,5213255180,5213255150,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Бабушкина"" ]",,,,159.188,0.159188,3600,60,0.0026531333333333,9.55128,0.000327671626182
"LINESTRING (30.4353766 59.8805895, 30.435340549496054 59.88085046912496)",node,1196740429,Продукты,,,convenience,27.0,20742,5233435479,5213255154,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Фарфоровская улица"" ]",,,,501.227,0.501227,1800,60,0.0083537833333333,30.07362,0.0002634473818747
"LINESTRING (30.3161448 59.9281892, 30.316052171133805 59.92809881745004)",node,1198596682,Цех85,cafe,,bakery,42.0,11302,1570984706,1892371430,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""переулок Гривцова"" ]",,,,199.058,0.199058,3600,60,0.0033176333333333,11.94348,0.0001294183610976
"LINESTRING (30.3119125 59.9297894, 30.311828729313213 59.929701596996615)",node,1198879926,Дед Хо,cafe,,,42.0,11499,1587451414,1614720240,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""переулок Антоненко"" ]",,,,306.217,0.306217,1800,60,0.0051036166666666,18.37302,0.000121354420469
"LINESTRING (30.311972 59.9297318, 30.311888645110074 59.92964443280793)",node,1198879930,Столовая Ложка,cafe,,,42.0,11499,1587451414,1614720240,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""переулок Антоненко"" ]",,,,306.217,0.306217,1800,60,0.0051036166666666,18.37302,0.000120752076273
"LINESTRING (30.2898222 59.8996789, 30.289451341859543 59.89975067520552)",node,1198994133,The Plaсe,cafe,,,74.0,12418,1699453415,6770500204,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""улица Маршала Говорова"" ]","[ ""very_good"" ]",,,176.364,0.176364,3600,60,0.0029394,10.58184,0.000377739911143
"LINESTRING (30.2885312 59.8994684, 30.288412485299776 59.899908881254916)",node,1198994142,Киришиавтосервис,fuel,,,74.0,22151,6770500197,6300403,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Балтийская улица"" ]",,,,137.996,0.137996,1800,60,0.0022999333333333,8.27976,0.0004561983296537
"LINESTRING (30.2885312 59.8994684, 30.288412485299776 59.899908881254916)",node,1198994142,Киришиавтосервис,fuel,,,74.0,756,6300403,6770500197,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Балтийская улица"" ]",,,,137.996,0.137996,1800,60,0.0022999333333333,8.27976,0.0004561983296537
"LINESTRING (30.3176754 59.9165484, 30.31786756265028 59.916562809896874)",node,1200519153,Marketplace,cafe,,,45.0,11035,1554312299,11420616465,,,3,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Московский проспект"" ]",,,,46.446,0.046446,4000,60,0.0007741,2.78676,0.000192702177703
"LINESTRING (30.3178343 59.9258949, 30.317555952337738 59.92587080131878)",node,1200640987,Пульс,pharmacy,,,42.0,10737,1503413517,1570984592,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Московский проспект"" ]",,,,432.666,0.432666,3600,60,0.0072111,25.95996,0.0002793889180409
"LINESTRING (30.3180045 59.9249382, 30.317639431191914 59.9249065932074)",node,1200640995,Теремок,fast_food,,,42.0,10737,1503413517,1570984592,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Московский проспект"" ]",,,,432.666,0.432666,3600,60,0.0072111,25.95996,0.000366434474328
"LINESTRING (30.3456205 59.9246914, 30.345666076464713 59.92480498518992)",node,1200714878,Буше,cafe,,bakery,100.0,337,307302,307297,,,4,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Разъезжая улица"" ]",,,,201.591,0.201591,1800,60,0.00335985,12.09546,0.0001223879467328
"LINESTRING (30.3993911 59.8642638, 30.399955104672905 59.86493840383123)",node,1202269455,Пятёрочка,,,supermarket,96.0,18285,3707241715,3707241709,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Пражская улица"" ]",,,,100.339,0.100339,3600,60,0.0016723166666666,6.02034,0.0008793131411326
"LINESTRING (30.4322298 59.6858387, 30.432228875355587 59.68597377132377)",node,1202269459,Магнит,,,supermarket,11.0,2660,241582649,1832663983,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",0,"[ ""Берёзовая улица"" ]",,,,82.817,0.082817,1800,60,0.0013802833333333,4.96902,0.0001350744886119
"LINESTRING (30.3789057 59.8555104, 30.378822894028755 59.855982739763675)",node,1202269478,Мой Зубной,dentist,,,95.0,5370,564121282,1701091085,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Славы"" ]","[ ""very_good"" ]",,,66.259,0.066259,8800,60,0.0011043166666666,3.97554,0.0004795432005802
"LINESTRING (30.4238157 59.685785, 30.423865287582064 59.685403497367304)",node,1202269483,Дикси,,,supermarket,11.0,3168,252913805,252913809,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Берёзовая улица"" ]",,,,411.771,0.411771,1800,60,0.00686285,24.70626,0.0003847118233838
"LINESTRING (30.4238157 59.685785, 30.423865287582064 59.685403497367304)",node,1202269483,Дикси,,,supermarket,11.0,3172,252913809,252913805,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Берёзовая улица"" ]",,,,411.771,0.411771,1800,60,0.00686285,24.70626,0.0003847118233838
"LINESTRING (30.3833557 59.8440386, 30.38248277040048 59.84315066130699)",node,1210179614,Детское травмотологическое отделение,doctors,,,95.0,2285,106193828,106188097,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Купчинская улица"" ]",,,,603.518,0.603518,3600,60,0.0100586333333333,36.21108,0.0012451671406897
"LINESTRING (30.3194207 59.9262765, 30.319499342234483 59.926419740397414)",node,1210867114,Плов центр,cafe,,,42.0,11303,1570984707,308641585,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.0001634087283345
"LINESTRING (30.3196691 59.9261667, 30.319736530292218 59.926289518761685)",node,1210867120,Север-Метрополь,cafe,,confectionery,42.0,11303,1570984707,308641585,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.0001401117144631
"LINESTRING (30.3192384 59.9264018, 30.319306405751053 59.92652566691287)",node,1210867124,Геобанк,bank,,,42.0,11303,1570984707,308641585,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.00014130744595
"LINESTRING (30.3415505 59.9353342, 30.341567050874943 59.935469773309734)",node,1211748731,Кавказ бар,restaurant,,,98.0,787,7038630,332672,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Итальянская улица"" ]",,,,121.031,0.121031,1800,60,0.0020171833333333,7.26186,0.0001365798439508
"LINESTRING (30.341239 59.9339207, 30.341072180919134 59.933955201801325)",node,1211748733,Тамар,restaurant,,,98.0,599,332672,1570463138,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Караванная улица"" ]",,,,211.275,0.211275,3600,60,0.00352125,12.6765,0.0001703495818484
